campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,shopping
ALC - Mileninha,120240427184770260,OUTCOME_AWARENESS,2025-11-01,490979,436669,1.124373,1276,0.259889,0.79355,2.062349,1012.57,395.0,0,2.563468,74.0,0,13.683378,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31866.0,0,0.031776,118.0,0,0,31867.0,0,0.031775,0,0,0,0.0,0,0,0.0,0,0,9226.0,3007.0,1671.0,1076.0,,,,393.0,facebook,GS
ALC - Mileninha,120240427184770260,OUTCOME_AWARENESS,2025-11-01,442183,429884,1.02861,1092,0.246957,0.904148,2.232854,987.33,564.0,0,1.750585,75.0,0,13.1644,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17283.0,0,0.057127,71.0,0,0,17283.0,0,0.057127,0,0,0,0.0,0,0,0.0,0,0,6810.0,3412.0,1006.0,629.0,,,,564.0,instagram,GS
ENG - Mileninha,120240469270520260,OUTCOME_ENGAGEMENT,2025-11-01,103463,95952,1.078279,1383,1.33671,0.48799,6.523008,674.89,395.0,0,1.708582,248.0,0,2.721331,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,35837.0,0,0.018832,678.0,0,0,35837.0,0,0.018832,0,0,0,0.0,0,0,0.0,0,0,19521.0,10247.0,6905.0,4688.0,,,,394.0,instagram,GS
ENG - Aventuras Caninas de Natal,120240470105850260,OUTCOME_ENGAGEMENT,2025-11-01,93396,85503,1.092313,596,0.638143,1.126292,7.187353,671.27,455.0,0,1.475319,293.0,0,2.291024,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,39702.0,0,0.016908,724.0,0,0,39702.0,0,0.016908,0,0,0,0.0,0,0,0.0,0,0,22980.0,11517.0,8132.0,6343.0,,,,455.0,instagram,GS
TRAF - NATAL 25,120240534673620260,LINK_CLICKS,2025-11-01,25462,14010,1.817416,230,0.903307,0.455435,4.113974,104.75,205.0,0,0.510976,185.0,0,0.566216,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,214.0,0,0.489486,7.0,0,0,214.0,0,0.489486,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,204.0,instagram,GS
ALC - Chapeuzinho vermelho Natal,120240755196880260,OUTCOME_AWARENESS,2025-11-01,289488,282414,1.025048,398,0.137484,1.25598,1.726773,499.88,334.0,0,1.496647,115.0,0,4.346783,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1006.0,0,0.496899,20.0,0,0,1006.0,0,0.496899,0,0,0,0.0,0,0,0.0,0,0,2208.0,806.0,458.0,327.0,,,,334.0,instagram,GS
ALC - Meu vilão favorito,120240755310190260,OUTCOME_AWARENESS,2025-11-01,278725,267173,1.043238,106,0.03803,4.716038,1.793524,499.9,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15487.0,0,0.032279,88.0,0,0,15487.0,0,0.032279,0,0,0,0.0,0,0,0.0,0,0,6499.0,2775.0,1508.0,559.0,,,,0.0,instagram,GS
ALC - BLACK FRIDAY GS,120241055514670260,OUTCOME_AWARENESS,2025-11-01,375932,365798,1.027704,162,0.043093,4.938148,2.127991,799.98,6.0,0,133.33,4.0,0,199.995,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20139.0,0,0.039723,55.0,0,0,20139.0,0,0.039723,0,0,0,0.0,0,0,0.0,0,0,24991.0,11068.0,5355.0,3681.0,,,,5.0,instagram,GS
ALC- Tributo Elton John e Adele,120241070269760260,OUTCOME_AWARENESS,2025-11-01,756669,714785,1.058597,1402,0.185286,1.426505,2.643111,1999.96,1111.0,0,1.800144,408.0,0,4.901863,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21439.0,0,0.093286,171.0,0,0,21439.0,0,0.093286,0,0,0,0.0,0,0,0.0,0,0,7465.0,2505.0,1357.0,864.0,,,,1107.0,instagram,GS
ALC - MUSICAL TEMPO,120241072208340260,OUTCOME_AWARENESS,2025-11-01,761705,719606,1.058503,1429,0.187605,1.399342,2.625242,1999.66,1178.0,0,1.697504,410.0,0,4.87722,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13171.0,0,0.151823,165.0,0,0,13171.0,0,0.151823,0,0,0,0.0,0,0,0.0,0,0,6026.0,2406.0,1034.0,702.0,,,,1176.0,instagram,GS
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2025-11-01,27140,16320,1.66299,444,1.635962,0.40491,6.624171,179.78,395.0,0,0.455139,304.0,0,0.591382,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,637.0,0,0.282229,63.0,0,0,637.0,0,0.282229,0,0,0,0.0,0,0,0.0,0,0,113.0,57.0,41.0,30.0,,,,390.0,instagram,GS
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2025-12-01,577309,356824,1.61791,1608,0.278534,0.485551,1.352422,780.765465,757.0,0,1.031394,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6373.0,0,0.122511,145.0,0,0,6376.0,0,0.122454,0,0,0,0.0,0,0,0.0,0,0,4741.0,1707.0,971.0,564.0,,,,752.0,facebook,GS
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2025-12-01,348325,225065,1.547664,410,0.117706,1.229255,1.446909,503.994535,322.0,0,1.5652,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4182.0,0,0.120515,44.0,0,0,4182.0,0,0.120515,0,0,0,0.0,0,0,0.0,0,0,3583.0,1417.0,793.0,395.0,,,,253.0,instagram,GS
ALC - BLACK FRIDAY GS,120241055514670260,OUTCOME_AWARENESS,2025-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,instagram,GS
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2025-12-01,297729,103782,2.868792,3969,1.333092,0.347803,4.636532,1380.43,3574.0,0,0.386242,2641.0,0,0.522692,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7755.0,0,0.178005,491.0,0,0,7755.0,0,0.178005,0,0,0,0.0,0,0,0.0,0,0,2180.0,1638.0,871.0,639.0,,,,3525.0,instagram,GS
ALC - Árvore solidária,120241456113430260,OUTCOME_AWARENESS,2025-12-01,250051,201689,1.239785,246,0.09838,1.518618,1.494015,373.58,195.0,0,1.915795,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3202.0,0,0.116671,21.0,0,0,3202.0,0,0.116671,0,0,0,0.0,0,0,0.0,0,0,2859.0,1226.0,792.0,581.0,,,,2.0,instagram,GS
Coral Adventista,120241456346500260,OUTCOME_AWARENESS,2025-12-01,222222,213369,1.041492,204,0.0918,1.715539,1.574867,349.97,153.0,0,2.287386,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,169.0,0,2.070828,15.0,0,0,169.0,0,2.070828,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,instagram,GS
ALC - Inauguração - Manly,120241830292400260,OUTCOME_AWARENESS,2025-12-01,144776,100948,1.434164,132,0.091175,1.575833,1.436771,208.01,91.0,0,2.285824,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3603.0,0,0.057732,15.0,0,0,3603.0,0,0.057732,0,0,0,0.0,0,0,0.0,0,0,807.0,120.0,58.0,36.0,,,,2.0,instagram,GS
ALC - Encontro Pet com Noel,120241868146220260,OUTCOME_AWARENESS,2025-12-01,306820,291605,1.052177,416,0.135584,1.201875,1.629555,499.98,335.0,0,1.492478,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,809.0,0,0.618022,34.0,0,0,809.0,0,0.618022,0,0,0,0.0,0,0,0.0,0,0,425.0,170.0,100.0,68.0,,,,1.0,instagram,GS
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2025-12-01,189176,171497,1.103086,248,0.131095,1.081492,1.41778,268.21,158.0,0,1.697532,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8260.0,0,0.032471,20.0,0,0,8260.0,0,0.032471,0,0,0,0.0,0,0,0.0,0,0,304.0,79.0,49.0,32.0,,,,0.0,instagram,GS
ALC - Rubens Herbst - Zootopia 2,120242385359030260,OUTCOME_AWARENESS,2025-12-01,94243,89759,1.049956,122,0.129453,1.071066,1.386522,130.67,94.0,0,1.390106,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4425.0,0,0.02953,31.0,0,0,4425.0,0,0.02953,0,0,0,0.0,0,0,0.0,0,0,49.0,17.0,6.0,3.0,,,,0.0,instagram,GS
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2025-12-24,216240,206466,1.04734,406,0.187754,0.524921,0.985563,213.118121,211.0,0,1.010038,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5731.0,0,0.037187,36.0,0,0,5731.0,0,0.037187,0,0,0,0.0,0,0,0.0,0,0,4819.0,1597.0,831.0,495.0,,,,203.0,facebook,GS
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2025-12-24,248762,227744,1.092288,238,0.095674,1.081142,1.03437,257.311879,192.0,0,1.340166,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7380.0,0,0.034866,16.0,0,0,7380.0,0,0.034866,0,0,0,0.0,0,0,0.0,0,0,4546.0,1986.0,1061.0,587.0,,,,61.0,instagram,GS
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2025-12-24,178303,70173,2.540906,2038,1.142998,0.307071,3.509812,625.81,1869.0,0,0.334837,1313.0,0,0.476626,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8791.0,0,0.071188,93.0,0,0,8791.0,0,0.071188,0,0,0,0.0,0,0,0.0,0,0,5782.0,3666.0,2101.0,1634.0,,,,1789.0,instagram,GS
ALC - Inauguração - Manly,120241830292400260,OUTCOME_AWARENESS,2025-12-24,89105,84156,1.058807,90,0.101004,1.021778,1.032041,91.96,70.0,0,1.313714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2367.0,0,0.038851,7.0,0,0,2367.0,0,0.038851,0,0,0,0.0,0,0,0.0,0,0,543.0,85.0,43.0,30.0,,,,0.0,instagram,GS
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2025-12-24,268001,240780,1.113053,364,0.13582,0.773791,1.050966,281.66,236.0,0,1.193475,1.0,0,281.66,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12795.0,0,0.022013,26.0,0,0,12795.0,0,0.022013,0,0,0,0.0,0,0,0.0,0,0,621.0,149.0,79.0,55.0,,,,1.0,instagram,GS
ALC - Rubens Herbst - Zootopia 2,120242385359030260,OUTCOME_AWARENESS,2025-12-24,159806,152243,1.049677,176,0.110134,0.961761,1.059222,169.27,138.0,0,1.226594,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8228.0,0,0.020572,56.0,0,0,8228.0,0,0.020572,0,0,0,0.0,0,0,0.0,0,0,101.0,38.0,17.0,11.0,,,,0.0,instagram,GS
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2026-01-01,351808,295984,1.188605,573,0.162873,0.492197,0.801656,282.02886,327.0,0,0.862474,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11009.0,0,0.025618,43.0,0,0,11009.0,0,0.025618,0,0,0,0.0,0,0,0.0,0,0,11719.0,4043.0,2077.0,1286.0,,,,308.0,facebook,GS
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2026-01-01,377665,333416,1.132714,337,0.089233,0.885997,0.790598,298.58114,249.0,0,1.199121,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11330.0,0,0.026353,43.0,0,0,11330.0,0,0.026353,0,0,0,0.0,0,0,0.0,0,0,7696.0,3162.0,1807.0,1033.0,,,,98.0,instagram,GS
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2026-01-01,186918,74658,2.503657,2729,1.459999,0.234031,3.416846,638.67,2473.0,0,0.258257,1790.0,0,0.356799,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7917.0,0,0.080671,144.0,0,0,7917.0,0,0.080671,0,0,0,0.0,0,0,0.0,0,0,4975.0,2926.0,1768.0,1379.0,,,,2390.0,instagram,GS
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-01-01,1012843,583213,1.736661,1127,0.111271,0.958616,1.066661,1080.36,696.0,0,1.552241,1.0,0,1080.36,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,52191.0,0,0.0207,151.0,0,0,52191.0,0,0.0207,0,0,0,0.0,0,0,0.0,0,0,1845.0,567.0,318.0,213.0,,,,0.0,instagram,GS
ALC - LIQUIDA,120243051638560260,OUTCOME_AWARENESS,2026-01-01,1584267,1294109,1.224215,1655,0.104465,1.80777,1.888482,2991.86,1219.0,0,2.454356,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,74302.0,0,0.040266,195.0,0,0,74302.0,0,0.040266,0,0,0,0.0,0,0,0.0,0,0,53875.0,21245.0,12518.0,8979.0,,,,0.0,instagram,GS
ALC - Filme Bob Esponja,120243182467530260,OUTCOME_AWARENESS,2026-01-01,214027,142807,1.498715,228,0.106529,1.096184,1.16775,249.93,148.0,0,1.688716,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17821.0,0,0.014024,81.0,0,0,17821.0,0,0.014024,0,0,0,0.0,0,0,0.0,0,0,20857.0,6309.0,2939.0,1977.0,,,,0.0,instagram,GS
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-01-01,484843,229591,2.111768,596,0.122926,1.035705,1.273154,617.28,398.0,0,1.550955,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20873.0,0,0.029573,98.0,0,0,20873.0,0,0.029573,0,0,0,0.0,0,0,0.0,0,0,5268.0,1668.0,867.0,381.0,,,,398.0,instagram,GS
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-01-01,442938,303102,1.46135,547,0.123494,1.406764,1.737263,769.5,372.0,0,2.068548,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10792.0,0,0.071303,119.0,0,0,10792.0,0,0.071303,0,0,0,0.0,0,0,0.0,0,0,3661.0,1265.0,724.0,488.0,,,,0.0,instagram,GS
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-01,146522,95664,1.531632,171,0.116706,1.136667,1.326558,194.37,139.0,0,1.398345,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1199.0,0,0.16211,8.0,0,0,1199.0,0,0.16211,0,0,0,0.0,0,0,0.0,0,0,462.0,312.0,56.0,39.0,,,,0.0,instagram,GS
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,793658,443936,1.787776,854,0.107603,1.147471,1.234713,979.94,575.0,0,1.704243,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,39568.0,0,0.024766,84.0,0,0,39568.0,0,0.024766,0,0,0,0.0,0,0,0.0,0,0,1165.0,407.0,242.0,163.0,,,,0.0,instagram,GS
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,726652,318659,2.280344,851,0.117112,1.03718,1.214667,882.64,603.0,0,1.463748,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34276.0,0,0.025751,135.0,0,0,34276.0,0,0.025751,0,0,0,0.0,0,0,0.0,0,0,7767.0,2302.0,1201.0,572.0,,,,603.0,instagram,GS
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-02-01,660400,469165,1.407607,888,0.134464,1.38527,1.862689,1230.12,601.0,0,2.046789,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18568.0,0,0.066249,185.0,0,0,18568.0,0,0.066249,0,0,0,0.0,0,0,0.0,0,0,6278.0,2207.0,1205.0,848.0,,,,0.0,instagram,GS
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,248217,169157,1.467376,231,0.093064,1.322944,1.231181,305.6,180.0,0,1.697778,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1553.0,0,0.19678,17.0,0,0,1553.0,0,0.19678,0,0,0,0.0,0,0,0.0,0,0,528.0,276.0,75.0,46.0,,,,0.0,instagram,GS
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,332877,246143,1.352372,385,0.115658,1.298104,1.501365,499.77,306.0,0,1.633235,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2662.0,0,0.187742,12.0,0,0,2662.0,0,0.187742,0,0,0,0.0,0,0,0.0,0,0,3129.0,1424.0,922.0,683.0,,,,0.0,instagram,GS
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,374058,241964,1.545924,791,0.211465,0.631643,1.335702,499.63,575.0,0,0.868922,13.0,0,38.433077,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3143.0,0,0.158966,42.0,0,0,3143.0,0,0.158966,0,0,0,0.0,0,0,0.0,0,0,5857.0,2450.0,1423.0,1073.0,,,,0.0,instagram,GS
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,9720,8407,1.156179,15,0.154321,0.702667,1.084362,10.54,12.0,0,0.878333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.752857,2.0,0,0,14.0,0,0.752857,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,12.0,facebook,GS
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,63615,35496,1.792174,72,0.113181,0.985556,1.11546,70.96,57.0,0,1.244912,1.0,0,70.96,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,0,1.182667,2.0,0,0,60.0,0,1.182667,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1.0,instagram,GS
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,333889,220393,1.514971,703,0.210549,0.665519,1.401244,467.86,569.0,0,0.82225,235.0,0,1.990894,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,732.0,0,0.639153,34.0,0,0,732.0,0,0.639153,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,568.0,instagram,GS
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,GS
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-02-01,173520,112435,1.543292,138,0.07953,1.650652,1.312759,227.79,109.0,0,2.089817,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2739.0,0,0.083165,13.0,0,0,2739.0,0,0.083165,0,0,0,0.0,0,0,0.0,0,0,1129.0,641.0,280.0,106.0,,,,109.0,instagram,GS
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,157236,126710,1.240912,938,0.596556,0.348316,2.077896,326.72,6.0,0,54.453333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,27998.0,0,0.011669,135.0,0,0,27999.0,0,0.011669,0,0,0,0.0,0,0,0.0,0,0,4666.0,1597.0,882.0,533.0,,,,0.0,facebook,GS
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,323044,301801,1.070387,234,0.072436,2.87141,2.079933,671.91,5.0,0,134.382,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,27345.0,0,0.024572,107.0,0,0,27345.0,0,0.024572,0,0,0,0.0,0,0,0.0,0,0,5336.0,1277.0,711.0,463.0,,,,3.0,instagram,GS
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-03-01,82969,77780,1.066714,84,0.101243,1.109643,1.123432,93.21,60.0,0,1.5535,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4346.0,0,0.021447,7.0,0,0,4346.0,0,0.021447,0,0,0,0.0,0,0,0.0,0,0,86.0,22.0,12.0,7.0,,,,0.0,instagram,GS
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-03-01,24510,24510,1.0,54,0.220318,0.595,1.310894,32.13,44.0,0,0.730227,27.0,0,1.19,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,57.0,0,0.563684,5.0,0,0,57.0,0,0.563684,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,44.0,instagram,GS
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-03-01,338153,211680,1.597473,324,0.095815,1.241667,1.189698,402.3,260.0,0,1.547308,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6252.0,0,0.064347,21.0,0,0,6252.0,0,0.064347,0,0,0,0.0,0,0,0.0,0,0,2409.0,1172.0,563.0,226.0,,,,258.0,instagram,GS
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-03-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,instagram,GS
ALC - Exposição Territórios Internos,120245275376110260,OUTCOME_AWARENESS,2026-03-01,235369,93778,2.509853,285,0.121086,1.126608,1.36417,321.083217,7.0,0,45.869031,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21593.0,0,0.01487,66.0,0,0,21593.0,0,0.01487,0,0,0,0.0,0,0,0.0,0,0,2531.0,679.0,301.0,171.0,,,,0.0,facebook,GS
ALC - Exposição Territórios Internos,120245275376110260,OUTCOME_AWARENESS,2026-03-01,460719,236853,1.945169,125,0.027132,5.004614,1.357827,625.576784,3.0,0,208.525595,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20700.0,0,0.030221,53.0,0,0,20700.0,0,0.030221,0,0,0,0.0,0,0,0.0,0,0,2727.0,650.0,350.0,228.0,,,,3.0,instagram,GS
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-01,208460,110093,1.89349,456,0.218747,0.615442,1.34626,280.64136,7.0,0,40.091623,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25689.0,0,0.010925,90.0,0,0,25690.0,0,0.010924,0,0,0,0.0,0,0,0.0,0,0,2236.0,996.0,590.0,316.0,,,,0.0,facebook,GS
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-01,504543,259203,1.946517,189,0.03746,3.664808,1.372824,692.648676,1.0,0,692.648676,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21060.0,0,0.032889,81.0,0,0,21060.0,0,0.032889,0,0,0,0.0,0,0,0.0,0,0,2903.0,681.0,382.0,201.0,,,,1.0,instagram,GS
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-01,791,709,1.115656,1,0.126422,1.159964,1.466453,1.159964,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,222.0,0,0.005225,0.0,0,0,222.0,0,0.005225,0,0,0,0.0,0,0,0.0,0,0,23.0,2.0,2.0,1.0,,,,0.0,threads,GS
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,397863,205600,1.935131,1637,0.411448,0.333538,1.372338,546.002448,174.0,0,3.137945,63.0,0,8.666706,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,43863.0,0,0.012448,184.0,0,0,43863.0,0,0.012448,0,0,0,0.0,0,0,0.0,0,0,987.0,396.0,219.0,112.0,,,,172.0,facebook,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,646051,335078,1.928062,909,0.140701,0.989095,1.391667,899.087564,735.0,0,1.223248,379.0,0,2.372263,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29398.0,0,0.030583,181.0,0,0,29398.0,0,0.030583,0,0,0,0.0,0,0,0.0,0,0,525.0,204.0,129.0,62.0,,,,732.0,instagram,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,514,456,1.127193,1,0.194553,0.819989,1.595309,0.819989,1.0,0,0.819989,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,172.0,0,0.004767,0.0,0,0,172.0,0,0.004767,0,0,0,0.0,0,0,0.0,0,0,4.0,1.0,,,,,,1.0,threads,GS
